timestamp,machine_id,plant,production_line,temperature_C,vibration_mm_s,pressure_bar,rpm,current_A,voltage_V,oil_level_pct,noise_dB,humidity_pct,coolant_temp_C,fault_code,sensor_status
2024-01-02 10:12:21,MCH-019,Plant-A,LINE-8,37.04,3.934,4.99,1697,16.3,400.7,53.6,87.2,49.9,62.38,NONE,OK
2024-01-02 10:12:45,MCH-012,Plant-B,LINE-4,56.36,0.123,5.72,1219,7.39,395.1,56.7,74.0,75.3,47.12,NONE,OK
2024-01-02 10:13:00,MCH-037,Plant-A,LINE-10,67.12,2.655,6.7,1473,12.34,403.3,89.3,83.4,62.6,54.14,NONE,OK
2024-01-02 10:13:30,MCH-042,Plant-B,LINE-7,69.82,3.193,6.8,1283,15.06,400.0,81.3,77.7,30.0,64.58,NONE,OK
2024-01-02 10:14:17,MCH-017,Plant-B,LINE-10,63.12,2.039,5.27,1446,14.44,392.4,35.7,87.4,51.9,36.8,NONE,OK
2024-01-02 10:14:47,MCH-037,Plant-B,LINE-2,80.09,3.693,4.78,1684,9.97,386.3,45.3,73.1,78.3,33.87,NONE,OK
2024-01-02 10:15:13,MCH-048,Plant-C,LINE-6,77.92,3.706,4.64,1321,17.53,392.3,66.7,79.1,78.0,58.78,NONE,OK
2024-01-02 10:15:30,MCH-039,Plant-B,LINE-6,75.61,1.758,7.98,1486,6.44,402.8,65.2,82.7,58.6,32.48,NONE,CRITICAL
2024-01-02 10:16:00,MCH-028,Plant-A,LINE-7,86.78,2.036,9.69,1424,11.93,399.1,63.7,72.5,63.1,35.46,NONE,OK
2024-01-02 10:16:46,MCH-041,Plant-C,LINE-1,67.96,1.106,7.15,1303,14.8,402.0,96.2,77.8,41.8,50.28,NONE,OK
2024-01-02 10:17:23,MCH-035,Plant-A,LINE-1,91.44,2.881,2.65,1326,15.68,401.9,75.4,72.8,46.1,38.76,NONE,OK
2024-01-02 10:17:38,MCH-047,Plant-B,LINE-2,56.94,2.743,7.35,1329,9.32,411.7,27.8,66.7,49.8,47.82,NONE,OK
2024-01-02 10:18:17,MCH-048,Plant-A,LINE-2,70.45,2.503,8.28,1089,12.46,393.1,95.2,60.8,50.7,50.07,F001,OK
2024-01-02 10:18:39,MCH-018,Plant-C,LINE-5,79.78,2.621,5.53,1419,14.41,407.7,57.1,81.8,65.3,26.23,NONE,WARNING
2024-01-02 10:19:00,MCH-014,Plant-C,LINE-1,46.22,1.471,7.82,1466,11.51,418.0,66.4,84.4,33.8,61.92,NONE,OK
2024-01-02 10:19:46,MCH-035,Plant-A,LINE-2,67.44,0.785,8.11,1147,8.44,385.1,85.6,70.7,32.3,68.18,NONE,OK
2024-01-02 10:20:26,MCH-044,Plant-A,LINE-6,85.68,3.033,8.43,1359,6.86,403.2,37.1,65.4,56.0,43.92,NONE,OK
2024-01-02 10:20:52,MCH-041,Plant-A,LINE-3,68.59,2.262,5.62,1405,10.04,394.7,61.0,76.5,58.9,53.08,NONE,OK
2024-01-02 10:21:21,MCH-007,Plant-C,LINE-4,47.66,1.263,6.61,1612,10.35,391.7,88.8,75.3,49.4,69.66,NONE,WARNING
2024-01-02 10:21:43,MCH-041,Plant-B,LINE-1,61.69,1.63,6.77,1795,9.73,421.5,78.9,59.9,67.3,48.22,F003,OK
2024-01-02 10:22:25,MCH-013,Plant-A,LINE-5,54.82,3.602,8.48,1529,17.6,405.5,48.0,83.4,38.4,31.94,NONE,OK
2024-01-02 10:23:00,MCH-018,Plant-B,LINE-4,82.44,3.534,5.89,1175,13.67,396.3,67.1,67.0,79.5,48.29,NONE,OK
2024-01-02 10:23:29,MCH-037,Plant-C,LINE-8,76.76,3.296,7.91,1265,11.14,410.2,20.6,69.6,47.5,35.53,NONE,OK
2024-01-02 10:23:35,MCH-013,Plant-A,LINE-3,51.58,2.45,6.91,1465,11.34,408.9,23.8,66.5,46.6,43.68,NONE,OK
2024-01-02 10:24:03,MCH-036,Plant-A,LINE-10,50.43,1.682,7.94,1360,11.52,400.6,29.1,63.8,49.7,57.45,NONE,OK
2024-01-02 10:24:59,MCH-031,Plant-C,LINE-1,64.13,4.087,7.64,1442,13.79,401.3,75.6,56.4,71.8,58.07,NONE,OK
2024-01-02 10:25:03,MCH-002,Plant-A,LINE-10,75.47,2.112,5.52,1616,8.77,398.6,69.6,73.3,41.0,31.42,NONE,OK
2024-01-02 10:25:46,MCH-016,Plant-B,LINE-5,64.92,2.825,6.9,1416,9.13,398.3,93.3,62.9,52.8,50.72,NONE,OK
2024-01-02 10:26:04,MCH-009,Plant-C,LINE-1,80.25,1.479,5.46,1939,11.92,391.7,76.7,77.1,43.3,42.28,NONE,OK
2024-01-02 10:26:37,MCH-009,Plant-C,LINE-5,79.73,2.214,6.47,1134,3.73,394.5,53.6,71.9,32.1,35.95,NONE,OK
2024-01-02 10:27:06,MCH-038,Plant-A,LINE-9,82.98,0.7,9.12,1558,9.58,399.7,89.4,71.0,48.4,47.69,NONE,OK
2024-01-02 10:27:49,MCH-011,Plant-C,LINE-5,53.8,1.745,5.86,1116,14.69,396.3,23.4,69.8,33.8,50.48,NONE,OK
2024-01-02 10:28:16,MCH-022,Plant-A,LINE-2,70.86,0.672,5.58,1279,14.36,392.7,20.8,76.1,78.5,57.77,NONE,OK
2024-01-02 10:28:38,MCH-033,Plant-A,LINE-2,91.13,2.761,6.22,1618,7.17,417.5,40.0,72.8,37.0,50.47,NONE,OK
2024-01-02 10:29:26,MCH-036,Plant-C,LINE-10,64.92,1.785,7.51,1038,11.67,404.4,30.2,82.5,79.2,42.87,NONE,OK
2024-01-02 10:29:41,MCH-045,Plant-A,LINE-9,62.8,2.138,7.5,1509,8.03,397.0,41.6,65.5,53.0,43.36,NONE,WARNING
2024-01-02 10:30:08,MCH-023,Plant-B,LINE-5,67.68,5.056,7.04,1201,9.71,411.0,44.4,88.2,38.3,59.25,NONE,OK
2024-01-02 10:30:55,MCH-045,Plant-B,LINE-8,67.3,1.274,5.3,1436,10.11,396.4,56.4,84.6,43.3,40.98,NONE,OK
2024-01-02 10:31:12,MCH-045,Plant-A,LINE-10,76.82,2.646,6.13,1324,13.96,394.8,68.8,81.3,49.4,41.37,NONE,OK
2024-01-02 10:31:32,MCH-034,Plant-B,LINE-4,66.28,2.763,8.61,1453,14.8,389.9,48.2,70.1,63.9,45.08,NONE,WARNING
2024-01-02 10:32:11,MCH-009,Plant-A,LINE-2,44.7,1.36,4.22,1530,10.46,398.2,97.4,79.1,65.7,44.81,NONE,OK
2024-01-02 10:33:00,MCH-024,Plant-B,LINE-4,92.78,3.824,6.89,1662,7.46,407.4,63.3,76.5,40.9,41.59,NONE,OK
2024-01-02 10:33:12,MCH-008,Plant-C,LINE-4,82.6,4.476,6.17,1478,6.58,406.4,90.1,66.2,39.9,57.27,NONE,OK
2024-01-02 10:33:44,MCH-007,Plant-A,LINE-9,77.24,3.939,7.2,1573,15.38,403.8,84.2,65.3,75.7,48.28,NONE,OK
2024-01-02 10:34:18,MCH-036,Plant-A,LINE-10,73.59,1.355,6.7,1437,11.14,402.1,23.8,70.8,52.6,61.75,NONE,OK
2024-01-02 10:34:37,MCH-018,Plant-A,LINE-6,70.16,1.657,4.25,1181,11.34,396.2,57.7,58.8,48.0,61.14,NONE,OK
2024-01-02 10:35:22,MCH-003,Plant-A,LINE-10,63.0,0.068,7.38,1222,8.53,416.3,84.5,66.3,61.3,50.76,NONE,OK
2024-01-02 10:35:37,MCH-028,Plant-A,LINE-6,46.84,2.282,5.04,1748,14.73,425.0,92.5,68.6,57.4,42.97,NONE,OK
2024-01-02 10:36:09,MCH-006,Plant-A,LINE-5,99.41,2.368,4.73,1206,13.81,399.1,70.6,75.0,74.7,31.32,NONE,OK
2024-01-02 10:36:51,MCH-044,Plant-C,LINE-6,75.31,3.435,6.58,1488,10.68,400.2,94.6,74.8,37.9,38.83,NONE,OK
2024-01-02 10:37:26,MCH-044,Plant-C,LINE-1,50.83,4.616,5.88,1485,9.19,381.5,73.1,58.3,52.6,60.08,NONE,OK
2024-01-02 10:37:57,MCH-021,Plant-B,LINE-5,59.61,0.989,5.3,1474,12.52,400.3,36.7,83.9,40.0,41.53,NONE,OK
2024-01-02 10:38:02,MCH-028,Plant-A,LINE-6,79.57,2.666,5.92,1655,6.41,392.7,64.7,61.4,35.3,37.63,NONE,OK
2024-01-02 10:38:50,MCH-040,Plant-B,LINE-8,79.27,2.229,5.4,1321,13.44,412.4,80.5,58.8,44.4,56.63,NONE,OK
2024-01-02 10:39:27,MCH-001,Plant-B,LINE-4,63.79,2.318,8.82,1408,11.06,413.6,73.3,77.3,33.4,46.44,NONE,OK
2024-01-02 10:39:50,MCH-036,Plant-C,LINE-5,58.83,4.377,6.97,1382,12.53,387.3,26.7,81.3,60.1,44.71,F002,OK
2024-01-02 10:40:24,MCH-021,Plant-B,LINE-4,66.42,2.615,6.26,997,11.87,395.3,39.0,72.8,72.6,52.88,NONE,OK
2024-01-02 10:40:31,MCH-043,Plant-C,LINE-7,46.06,3.16,7.64,1298,14.53,401.7,75.0,75.9,45.1,33.26,NONE,OK
2024-01-02 10:41:02,MCH-035,Plant-B,LINE-10,67.87,3.069,6.22,1663,14.72,414.9,62.3,77.8,61.6,41.42,NONE,OK
2024-01-02 10:41:42,MCH-013,Plant-A,LINE-6,68.02,2.762,6.11,1855,15.11,411.9,22.5,72.3,36.5,57.2,NONE,OK
2024-01-02 10:42:12,MCH-049,Plant-B,LINE-4,97.9,1.58,7.9,1640,12.29,412.8,79.1,74.9,41.7,49.02,NONE,OK
2024-01-02 10:42:42,MCH-010,Plant-C,LINE-6,68.24,4.746,5.46,1528,11.75,398.3,26.4,68.3,63.8,52.26,F003,OK
2024-01-02 10:43:17,MCH-044,Plant-C,LINE-4,78.79,2.459,4.97,1175,9.96,413.2,34.8,70.2,76.0,58.23,F001,OK
2024-01-02 10:43:45,MCH-047,Plant-C,LINE-8,98.97,3.137,7.48,1487,10.24,382.9,92.4,77.8,31.0,55.28,NONE,OK
2024-01-02 10:44:01,MCH-010,Plant-B,LINE-3,58.99,2.805,6.75,1470,13.05,405.6,45.2,81.9,62.1,41.5,NONE,OK
2024-01-02 10:44:50,MCH-046,Plant-B,LINE-8,65.63,0.034,6.73,1918,12.04,400.5,22.7,70.3,65.2,46.02,NONE,OK
2024-01-02 10:45:00,MCH-013,Plant-C,LINE-2,66.91,1.249,5.97,1101,15.65,416.4,21.4,65.1,59.9,26.78,NONE,OK
2024-01-02 10:45:52,MCH-037,Plant-A,LINE-6,49.88,2.637,7.39,1200,11.29,394.3,94.8,93.4,51.4,60.93,NONE,OK
2024-01-02 10:46:05,MCH-038,Plant-A,LINE-8,71.08,1.481,4.44,1692,7.68,407.8,49.8,74.2,79.4,49.58,NONE,CRITICAL
2024-01-02 10:46:32,MCH-024,Plant-B,LINE-1,92.45,2.984,3.59,1759,12.44,420.7,69.7,58.0,43.6,35.58,F002,OK
2024-01-02 10:47:15,MCH-002,Plant-B,LINE-6,87.68,1.408,5.9,1516,14.78,399.1,53.1,67.8,53.3,29.2,NONE,OK
2024-01-02 10:47:57,MCH-022,Plant-C,LINE-9,92.73,2.52,7.44,1377,13.54,404.3,37.1,53.8,63.7,40.31,NONE,WARNING
2024-01-02 10:48:13,MCH-017,Plant-B,LINE-10,65.49,0.451,8.37,1565,13.42,399.6,90.2,73.4,30.0,43.68,NONE,OK
2024-01-02 10:48:50,MCH-036,Plant-B,LINE-10,58.06,3.503,7.32,1886,15.03,393.7,96.0,73.5,48.1,45.7,NONE,OK
2024-01-02 10:49:25,MCH-014,Plant-C,LINE-2,108.84,3.041,5.12,1320,12.63,395.2,99.0,72.3,49.6,31.14,NONE,WARNING
2024-01-02 10:49:40,MCH-010,Plant-C,LINE-1,78.22,3.097,5.13,1543,7.06,405.2,23.3,68.9,30.5,36.62,NONE,OK
2024-01-02 10:50:18,MCH-035,Plant-B,LINE-2,50.81,2.391,8.32,1410,14.53,394.8,24.0,71.4,31.3,47.94,NONE,OK
2024-01-02 10:50:57,MCH-025,Plant-A,LINE-5,113.41,1.663,7.86,1524,12.84,401.9,88.6,76.9,79.4,70.44,NONE,OK
2024-01-02 10:51:03,MCH-003,Plant-B,LINE-6,73.65,4.394,7.32,1606,11.62,392.4,34.1,79.8,35.4,48.52,NONE,OK
2024-01-02 10:51:58,MCH-047,Plant-A,LINE-1,30.79,4.5,7.88,1333,8.32,410.4,64.9,70.1,41.8,49.25,NONE,OK
2024-01-02 10:52:16,MCH-038,Plant-A,LINE-7,96.82,2.414,6.75,1646,9.6,407.3,66.4,74.5,36.9,32.18,NONE,OK
2024-01-02 10:52:59,MCH-017,Plant-A,LINE-4,40.34,1.814,6.19,1352,6.46,389.0,73.0,78.0,55.7,45.03,NONE,OK
2024-01-02 10:53:01,MCH-012,Plant-C,LINE-9,79.33,0.426,6.26,1565,10.39,395.7,23.0,81.8,66.8,31.59,NONE,WARNING
2024-01-02 10:53:37,MCH-024,Plant-C,LINE-6,87.64,2.77,7.46,1061,10.19,393.7,44.7,67.7,33.8,43.71,NONE,OK
2024-01-02 10:54:06,MCH-029,Plant-C,LINE-9,85.22,1.698,6.86,1603,11.62,397.7,61.1,86.0,59.3,63.1,NONE,OK
2024-01-02 10:54:58,MCH-043,Plant-B,LINE-1,98.34,1.924,3.55,1273,16.68,407.7,34.0,79.4,47.7,38.34,NONE,OK
2024-01-02 10:55:27,MCH-025,Plant-C,LINE-4,90.26,3.657,7.82,1350,14.87,393.2,95.5,71.9,54.5,46.85,NONE,OK
2024-01-02 10:55:52,MCH-036,Plant-C,LINE-2,102.85,1.345,7.38,999,12.1,394.1,86.3,71.6,43.3,35.5,NONE,OK
2024-01-02 10:56:28,MCH-026,Plant-B,LINE-6,73.61,4.803,6.99,1405,9.73,397.0,31.2,73.6,73.2,50.45,NONE,OK
2024-01-02 10:56:48,MCH-038,Plant-B,LINE-4,68.8,1.28,8.61,1716,8.54,404.3,73.7,63.7,52.6,42.39,NONE,OK
2024-01-02 10:57:15,MCH-001,Plant-A,LINE-9,69.8,0.044,5.29,1137,15.2,379.6,52.8,65.7,38.0,28.54,NONE,OK
2024-01-02 10:57:38,MCH-020,Plant-B,LINE-3,95.6,1.71,4.9,1489,8.15,403.7,44.9,62.3,69.6,44.18,NONE,OK
2024-01-02 10:58:01,MCH-028,Plant-B,LINE-1,65.41,2.928,7.25,1042,8.49,378.3,43.3,76.4,67.6,63.75,NONE,OK
2024-01-02 10:58:59,MCH-016,Plant-C,LINE-1,87.71,2.664,5.36,1420,19.69,399.9,73.0,70.4,54.2,50.05,NONE,OK
2024-01-02 10:59:02,MCH-047,Plant-A,LINE-9,62.1,2.72,9.0,1622,11.4,394.0,92.3,75.0,66.1,47.42,F003,OK
2024-01-02 10:59:51,MCH-017,Plant-A,LINE-9,62.37,2.168,5.46,1428,18.22,382.9,86.9,79.3,60.1,39.78,NONE,OK
2024-01-02 11:00:29,MCH-040,Plant-B,LINE-5,92.76,1.899,5.42,1606,10.94,409.5,47.9,79.5,38.2,40.88,NONE,WARNING
2024-01-02 11:00:38,MCH-028,Plant-C,LINE-2,81.55,1.013,5.9,1350,15.74,395.3,76.6,56.7,80.0,60.33,NONE,OK
2024-01-02 11:01:28,MCH-012,Plant-C,LINE-9,42.61,2.655,6.05,1967,12.8,387.7,62.2,69.8,68.6,42.92,NONE,OK
2024-01-02 11:01:47,MCH-027,Plant-C,LINE-8,62.19,3.768,5.95,1670,9.91,403.1,55.2,61.2,63.3,47.97,F001,OK
2024-01-02 11:02:18,MCH-042,Plant-C,LINE-10,36.44,2.517,6.11,1492,9.32,410.4,43.7,67.0,71.6,49.8,NONE,OK
2024-01-02 11:02:51,MCH-047,Plant-B,LINE-10,69.37,1.587,5.96,1792,5.33,387.7,26.5,55.0,76.4,33.26,NONE,OK
2024-01-02 11:03:01,MCH-030,Plant-C,LINE-6,70.9,2.675,4.17,1729,9.0,409.9,35.4,79.1,58.9,21.61,NONE,OK
2024-01-02 11:03:35,MCH-041,Plant-A,LINE-7,67.89,4.257,7.26,1343,14.06,384.3,65.3,58.1,59.4,33.54,NONE,OK
2024-01-02 11:04:29,MCH-034,Plant-A,LINE-6,93.1,2.255,5.85,1550,11.77,379.5,78.3,63.8,31.2,30.48,NONE,OK
2024-01-02 11:04:57,MCH-037,Plant-B,LINE-5,81.2,1.016,6.27,1391,10.29,396.7,22.9,64.7,50.7,58.67,F005,OK
2024-01-02 11:05:10,MCH-006,Plant-C,LINE-4,111.99,2.764,4.68,1634,11.64,399.2,50.3,79.7,55.4,35.31,NONE,OK
2024-01-02 11:05:30,MCH-007,Plant-C,LINE-7,83.01,3.208,4.21,1764,14.85,410.2,33.3,72.9,41.7,39.02,F002,OK
2024-01-02 11:06:30,MCH-032,Plant-C,LINE-4,83.29,3.541,6.36,1154,7.84,395.1,68.2,67.0,48.0,50.23,NONE,OK
2024-01-02 11:06:36,MCH-032,Plant-C,LINE-10,79.08,3.337,8.83,1474,13.03,399.5,89.2,62.9,48.3,38.95,NONE,OK
2024-01-02 11:07:18,MCH-025,Plant-B,LINE-10,70.96,2.699,8.78,1742,7.5,393.8,94.4,74.8,48.4,53.9,F005,OK
2024-01-02 11:07:34,MCH-033,Plant-C,LINE-10,65.26,1.499,5.14,1602,3.64,421.4,90.8,58.2,77.8,67.75,F001,OK
2024-01-02 11:08:24,MCH-007,Plant-B,LINE-9,71.48,1.32,5.39,1536,10.14,395.7,89.8,65.0,59.4,57.55,F001,OK
2024-01-02 11:08:56,MCH-012,Plant-C,LINE-5,72.16,2.094,6.76,1665,10.54,394.1,68.1,86.1,45.7,53.22,NONE,OK
2024-01-02 11:09:22,MCH-016,Plant-C,LINE-8,73.59,3.238,2.5,1182,11.0,396.9,39.4,79.9,45.2,38.62,NONE,OK
2024-01-02 11:09:56,MCH-016,Plant-A,LINE-6,84.54,1.719,5.62,1564,11.67,397.6,79.8,60.5,72.3,42.8,NONE,WARNING
2024-01-02 11:10:12,MCH-043,Plant-B,LINE-4,79.5,1.911,6.83,1697,13.56,380.2,78.0,82.4,62.1,46.17,NONE,OK
2024-01-02 11:10:59,MCH-036,Plant-A,LINE-3,67.25,1.438,6.16,1564,9.75,390.7,33.3,71.9,72.6,57.55,NONE,OK
2024-01-02 11:11:02,MCH-013,Plant-B,LINE-6,63.93,4.373,3.65,1206,7.97,386.9,35.6,78.1,62.2,45.48,NONE,OK
2024-01-02 11:11:39,MCH-007,Plant-C,LINE-1,78.36,2.233,3.76,1375,15.21,392.6,28.7,75.2,75.7,42.85,NONE,OK
2024-01-02 11:12:05,MCH-036,Plant-C,LINE-2,61.1,3.306,4.35,1452,15.78,416.2,59.9,70.5,50.1,60.26,NONE,OK
2024-01-02 11:12:48,MCH-047,Plant-B,LINE-7,68.6,4.396,6.38,1286,12.59,378.3,45.7,73.5,72.1,55.46,NONE,OK
2024-01-02 11:13:07,MCH-009,Plant-A,LINE-4,67.03,1.358,5.25,1270,13.35,386.8,92.0,81.7,38.8,29.69,NONE,OK
2024-01-02 11:13:48,MCH-032,Plant-B,LINE-5,111.39,3.411,8.84,1548,14.96,405.3,22.9,85.2,63.5,51.28,NONE,OK
2024-01-02 11:14:26,MCH-011,Plant-B,LINE-10,55.89,2.388,4.5,1779,14.99,391.6,45.9,74.2,48.2,40.2,NONE,OK
2024-01-02 11:14:57,MCH-008,Plant-C,LINE-1,63.11,4.187,8.34,1073,8.35,409.7,90.1,65.3,56.2,72.64,NONE,OK
2024-01-02 11:15:12,MCH-033,Plant-A,LINE-2,66.67,1.549,4.7,1353,11.26,411.5,99.9,71.7,66.8,43.56,NONE,OK
2024-01-02 11:15:51,MCH-023,Plant-B,LINE-4,68.22,2.757,10.27,1306,6.98,381.5,77.8,89.1,58.2,48.56,NONE,OK
2024-01-02 11:16:28,MCH-025,Plant-A,LINE-8,90.0,3.261,7.49,1750,12.8,386.7,92.1,77.9,66.5,55.6,NONE,OK
2024-01-02 11:16:47,MCH-008,Plant-A,LINE-10,71.18,1.679,3.17,1595,13.77,418.6,21.3,78.3,31.8,59.6,F003,OK
2024-01-02 11:17:10,MCH-045,Plant-B,LINE-4,55.14,2.251,8.33,1728,7.85,404.6,81.7,74.1,50.0,51.19,NONE,OK
2024-01-02 11:17:42,MCH-022,Plant-A,LINE-3,96.46,2.331,5.81,1627,13.95,385.9,56.9,78.4,77.7,51.09,F004,CRITICAL
2024-01-02 11:18:24,MCH-004,Plant-C,LINE-3,78.95,3.813,7.89,1686,14.83,390.9,75.2,69.6,68.1,55.9,NONE,CRITICAL
2024-01-02 11:18:53,MCH-040,Plant-C,LINE-5,81.31,5.162,6.48,1507,16.47,407.1,54.4,75.1,54.2,45.7,NONE,OK
2024-01-02 11:19:04,MCH-003,Plant-C,LINE-3,84.76,4.392,5.97,1545,11.52,399.1,65.5,64.6,65.4,44.08,NONE,OK
2024-01-02 11:19:55,MCH-029,Plant-C,LINE-8,56.52,4.226,6.12,1555,13.42,402.3,40.8,61.6,31.3,53.27,F002,OK
2024-01-02 11:20:22,MCH-041,Plant-A,LINE-5,74.9,2.523,4.74,1457,15.95,393.9,65.9,64.2,44.6,52.39,NONE,OK
2024-01-02 11:20:53,MCH-029,Plant-C,LINE-7,87.32,2.659,5.84,1451,8.45,395.4,43.3,82.0,75.2,46.58,NONE,OK
2024-01-02 11:21:02,MCH-034,Plant-B,LINE-8,65.4,2.577,4.56,1545,11.57,410.9,42.4,62.0,54.8,50.82,NONE,OK
2024-01-02 11:21:46,MCH-034,Plant-C,LINE-5,79.6,3.461,5.79,1540,8.13,408.0,46.2,88.5,77.6,58.06,NONE,OK
2024-01-02 11:22:23,MCH-028,Plant-B,LINE-8,83.15,0.771,6.79,1492,12.13,385.0,36.1,79.3,43.2,43.13,NONE,OK
2024-01-02 11:22:41,MCH-013,Plant-B,LINE-3,53.1,3.37,8.09,1486,11.31,395.3,37.8,79.9,71.7,28.78,NONE,OK
2024-01-02 11:23:01,MCH-015,Plant-C,LINE-7,59.51,0.002,8.73,1592,10.08,409.1,94.5,61.6,31.0,40.74,NONE,OK
2024-01-02 11:23:33,MCH-023,Plant-C,LINE-8,40.73,3.733,6.48,1424,13.85,371.6,56.4,67.9,30.2,53.08,NONE,OK
2024-01-02 11:24:13,MCH-044,Plant-A,LINE-7,78.4,0.522,4.81,1206,9.71,377.9,69.1,74.5,36.8,43.64,NONE,CRITICAL
2024-01-02 11:24:37,MCH-026,Plant-B,LINE-2,103.27,3.97,6.42,1491,10.8,417.0,65.7,72.4,43.1,43.6,NONE,OK
2024-01-02 11:25:26,MCH-004,Plant-C,LINE-8,64.62,3.91,6.26,1270,15.35,399.9,41.2,82.8,32.1,39.06,NONE,OK
2024-01-02 11:25:32,MCH-026,Plant-A,LINE-6,72.11,2.099,8.48,1658,18.05,398.5,20.0,68.7,40.6,49.83,NONE,OK
2024-01-02 11:26:10,MCH-040,Plant-C,LINE-10,90.2,3.026,7.81,1333,16.29,407.4,28.3,79.6,73.6,52.32,NONE,CRITICAL
2024-01-02 11:26:49,MCH-009,Plant-C,LINE-3,78.99,2.496,6.85,1350,12.79,380.1,86.5,80.4,75.8,42.59,NONE,OK
2024-01-02 11:27:24,MCH-005,Plant-C,LINE-4,60.39,0.726,8.78,1533,14.2,401.8,28.7,73.8,35.9,51.13,NONE,OK
2024-01-02 11:27:49,MCH-032,Plant-B,LINE-7,97.89,3.175,5.74,1448,12.88,410.3,36.5,71.6,45.8,59.71,NONE,OK
2024-01-02 11:28:30,MCH-020,Plant-C,LINE-3,77.96,3.925,7.44,1686,5.93,395.7,93.0,60.1,60.5,37.68,NONE,WARNING
2024-01-02 11:28:49,MCH-050,Plant-A,LINE-1,71.52,2.113,5.74,1408,7.15,416.3,84.6,74.1,63.0,43.26,NONE,OK
2024-01-02 11:29:12,MCH-011,Plant-C,LINE-6,72.76,3.266,5.79,1391,11.15,417.5,24.3,79.1,31.4,46.13,NONE,OK
2024-01-02 11:29:54,MCH-015,Plant-C,LINE-3,83.86,1.448,3.4,1297,17.76,413.4,71.5,66.6,75.6,43.1,NONE,OK
2024-01-02 11:30:10,MCH-032,Plant-A,LINE-10,65.8,3.602,6.65,1213,8.43,403.5,61.3,62.3,51.4,41.37,F004,OK
2024-01-02 11:30:30,MCH-028,Plant-A,LINE-6,98.57,2.512,6.69,1345,14.19,398.9,49.2,67.3,52.1,50.72,NONE,CRITICAL
2024-01-02 11:31:20,MCH-022,Plant-B,LINE-10,93.88,2.482,6.29,1532,8.26,395.3,59.8,70.2,34.3,44.11,NONE,OK
2024-01-02 11:31:38,MCH-041,Plant-B,LINE-3,75.13,3.063,7.18,1707,14.74,399.3,32.1,76.8,56.3,56.31,NONE,OK
2024-01-02 11:32:25,MCH-017,Plant-B,LINE-6,75.92,4.335,8.0,1620,13.68,410.1,96.4,73.0,59.4,45.62,NONE,OK
2024-01-02 11:32:44,MCH-026,Plant-B,LINE-4,62.31,3.132,6.47,1336,8.21,386.7,33.7,65.6,52.9,38.2,NONE,OK
2024-01-02 11:33:15,MCH-044,Plant-A,LINE-4,65.44,1.201,7.41,1482,12.35,402.2,34.9,54.5,74.4,47.81,NONE,OK
2024-01-02 11:33:37,MCH-007,Plant-C,LINE-10,57.97,1.638,7.06,1456,13.96,407.7,49.5,83.3,35.4,62.67,NONE,OK
2024-01-02 11:34:11,MCH-042,Plant-C,LINE-10,71.94,2.414,8.11,1682,12.69,391.7,37.0,60.2,39.2,47.48,NONE,OK
2024-01-02 11:34:47,MCH-026,Plant-C,LINE-2,75.94,3.095,7.3,1713,15.58,399.4,45.0,69.7,48.8,48.93,NONE,OK
2024-01-02 11:35:30,MCH-025,Plant-B,LINE-4,51.15,1.106,9.23,1061,14.15,408.3,23.2,71.0,60.5,58.92,NONE,OK
2024-01-02 11:35:42,MCH-010,Plant-A,LINE-4,85.33,2.919,6.9,1729,17.54,405.3,69.1,56.9,51.2,35.56,NONE,OK
2024-01-02 11:36:13,MCH-045,Plant-A,LINE-7,61.94,3.567,5.09,1136,16.75,395.1,39.3,59.5,72.5,49.51,NONE,OK
2024-01-02 11:36:35,MCH-019,Plant-A,LINE-5,81.18,1.9,8.39,1505,13.5,390.6,97.7,53.6,40.6,42.72,NONE,OK
2024-01-02 11:37:21,MCH-011,Plant-C,LINE-8,87.11,4.865,7.46,1032,14.47,388.5,29.1,78.9,42.0,32.99,NONE,OK
2024-01-02 11:37:48,MCH-013,Plant-B,LINE-7,94.61,1.609,7.21,1653,11.36,399.3,26.2,69.4,74.6,44.88,NONE,OK
2024-01-02 11:38:21,MCH-008,Plant-A,LINE-10,91.46,2.742,4.19,1382,13.25,404.5,33.9,70.6,53.4,47.22,F001,OK
2024-01-02 11:38:42,MCH-040,Plant-B,LINE-9,99.85,0.006,8.73,1585,14.02,399.2,63.4,71.9,62.6,27.42,NONE,WARNING
2024-01-02 11:39:02,MCH-004,Plant-A,LINE-8,87.23,2.12,8.0,1392,10.36,392.1,79.8,57.7,48.8,24.48,NONE,OK
2024-01-02 11:39:54,MCH-047,Plant-B,LINE-9,77.52,2.321,6.97,1644,16.59,405.2,64.7,56.9,48.8,38.39,NONE,OK
2024-01-02 11:40:19,MCH-031,Plant-A,LINE-1,67.91,1.987,2.23,1117,10.86,398.8,88.8,73.9,37.2,49.67,NONE,OK
2024-01-02 11:40:39,MCH-028,Plant-B,LINE-10,73.21,1.615,5.99,1572,12.92,390.9,67.5,69.5,74.4,44.4,NONE,OK
2024-01-02 11:41:25,MCH-011,Plant-A,LINE-3,99.44,1.879,9.37,1533,11.45,388.5,31.1,57.2,71.3,61.5,NONE,OK
2024-01-02 11:41:37,MCH-043,Plant-A,LINE-5,72.03,3.26,7.22,1525,16.41,397.0,34.9,73.1,56.8,44.51,NONE,OK
